Trial,Marker,n_vesicles,n_markers,Fexp,Fsize,log10intensity,log2SBR
2,Positive,249.0,182.0,0.7309236947791165,0.5362902186103181,4.372363445609653,14.524676971029217
2,Positive,599.0,228.0,0.3806343906510851,0.3312161098076831,4.15528186116007,13.803547556763482
2,Positive,458.0,288.0,0.62882096069869,0.5500422433866323,4.243560925133455,14.096804259567032
2,Positive,370.0,193.0,0.5216216216216216,0.4605587949145526,4.1283829663341765,13.71419136231993
